settlement_id,settlement_name,settlement_type,ward_code,lga_code,longitude,latitude,target_population_under5,ward_name,lga_name,base_radius_m,nn_dist_m,n_track_points,n_visiting_teams,visiting_teams,first_visit_ts,last_visit_ts,any_ambiguous_match,track_visited,security_classification,buffer_overlaps_neighbor,etally_doses_total,etally_target_pop,etally_n_days_reported,etally_teams,etally_reported,n_active_days,ward_ever_active,complete_gps_blackout,coverage_status,dose_coverage_ratio,is_missed,gi_star_z,gi_star_p_sim,fdr_significant,cluster_label
S01993,Adsharu,Urban block,W031,LGA03,7.925134,11.361985,305.0,Satide,Katsuma,50.0,84.4868921804902,130,1,T31,2026-03-11 11:24:00,2026-03-11 13:33:00,True,True,Accessible,True,286,305.0,1.0,T31,True,5,True,False,Visited (track-confirmed),0.9377049180327869,0,-0.2521623476541578,0.319,False,Not significant
S01237,Adtidu,Urban block,W016,LGA02,7.579759,10.434259,174.0,Uzritu,Gwarin,142.09415556413327,355.2353889103332,23,1,T16,2026-03-09 07:27:00,2026-03-12 10:59:00,False,True,Accessible,False,169,174.0,1.0,T16,True,5,True,False,Visited (track-confirmed),0.9712643678160919,0,-0.2521623476541578,0.319,False,Not significant
S01401,Suzani-Kudu,Hamlet,W019,LGA04,7.709899,10.834951,24.0,Umzaba-Kofar,Ilela,150.0,1883.1191622510116,20,1,T19,2026-03-10 12:52:00,2026-03-10 13:14:00,False,True,Accessible,False,18,24.0,1.0,T19,True,5,True,False,Visited (track-confirmed),0.75,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01893,Tasashi,Hamlet,W029,LGA04,8.066637,10.99041,16.0,Wangoni,Ilela,150.0,1444.3468546947947,24,1,T29,2026-03-12 07:26:00,2026-03-12 07:50:00,False,True,Accessible,False,10,16.0,1.0,T29,True,5,True,False,Visited (track-confirmed),0.625,0,-0.2521623476541578,0.319,False,Not significant
S00897,Ibdeta,Village,W011,LGA02,7.651173,10.427962,79.0,Enyoko-Kofar,Gwarin,150.0,2783.631005346486,4,1,T11,2026-03-09 09:14:00,2026-03-09 09:17:00,False,True,Accessible,False,83,79.0,1.0,T11,True,5,True,False,Visited (track-confirmed),1.0506329113924051,0,-0.2521623476541578,0.319,False,Not significant
S02130,Batiru,Hamlet,W033,LGA03,7.953223,11.193092,21.0,Tasayi,Katsuma,150.0,1353.3039287224813,0,0,,,,False,False,Accessible,False,14,21.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.6666666666666666,0,-0.2521623476541578,0.319,False,Not significant
S01510,Lodushi,Village,W020,LGA01,7.725146,11.166651,289.0,Famade,Idi-Oro,144.84665907006396,362.11664767515987,0,0,,,,False,False,Accessible,False,261,289.0,1.0,T20,True,5,True,False,Tally-only (no GPS confirmation),0.903114186851211,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00117,Sarade,Village,W001,LGA01,7.189771,11.142535,110.0,Ekngoyi,Idi-Oro,150.0,1454.646175774931,32,1,T01,2026-03-11 11:39:00,2026-03-11 12:10:00,False,True,Accessible,False,72,110.0,1.0,T01,True,5,True,False,Visited (track-confirmed),0.6545454545454545,0,0.7093283968014948,0.324,False,Not significant
S01613,Marashi,Village,W023,LGA03,7.831558,11.233158,34.0,Suwade,Katsuma,150.0,981.9758455798099,21,1,T23,2026-03-09 07:43:00,2026-03-09 08:03:00,False,True,Accessible,False,31,34.0,1.0,T23,True,5,True,False,Visited (track-confirmed),0.9117647058823529,0,0.7093283968014948,0.324,False,Not significant
S01529,Hakoma,Village,W021,LGA02,7.888513,10.517351,85.0,Yezata,Gwarin,150.0,402.40552045453256,25,1,T21,2026-03-13 08:43:00,2026-03-13 09:07:00,False,True,Accessible,False,73,85.0,1.0,T21,True,5,True,False,Visited (track-confirmed),0.8588235294117647,0,-0.2521623476541578,0.319,False,Not significant
S00406,Katside,Hamlet,W005,LGA02,7.394495,10.708852,34.0,Jijile,Gwarin,150.0,389.13760112000256,0,0,,,,False,False,Accessible,False,31,34.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.9117647058823529,0,-0.2521623476541578,0.319,False,Not significant
D00184,Bibeko,Settlement,W002,LGA01,7.090758,10.798393,71.0,Ekduru,Idi-Oro,122.81630881850006,307.04077204625014,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S01465,Nutiri,Hamlet,W020,LGA01,7.697575,11.072173,45.0,Famade,Idi-Oro,150.0,2797.9534475014248,0,0,,,,False,False,Accessible,False,33,45.0,1.0,T20,True,5,True,False,Tally-only (no GPS confirmation),0.7333333333333333,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01635,Halana,Urban block,W023,LGA03,7.924128,11.197397,250.0,Suwade,Katsuma,63.31491788126996,158.2872947031749,30,1,T23,2026-03-12 12:18:00,2026-03-12 12:47:00,False,True,Accessible,False,171,250.0,1.0,T23,True,5,True,False,Visited (track-confirmed),0.684,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02289,Uzrifa,Settlement,W036,LGA04,8.0845,10.717831,17.0,Mawako,Ilela,150.0,690.8016605175935,19,1,T04,2026-03-12 07:43:00,2026-03-12 08:04:00,False,True,Accessible,False,16,17.0,1.0,T04,True,5,True,False,Visited (track-confirmed),0.9411764705882353,0,-0.2521623476541578,0.319,False,Not significant
S01015,Rinaru,Hamlet,W014,LGA01,7.554224,11.555768,33.0,Bishama,Idi-Oro,150.0,1541.2691815651451,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,2.6323098857128,0.093,False,Not significant
S02419,Mazako,Village,W038,LGA03,8.356814,11.387772,58.0,Sashasa,Katsuma,150.0,433.90262265648465,0,0,,,,False,False,Accessible,False,38,58.0,1.0,T06,True,5,True,False,Tally-only (no GPS confirmation),0.6551724137931034,0,1.6708191412571471,0.093,False,Not significant
S00170,Olrita,Hamlet,W002,LGA01,7.207641,10.779115,28.0,Ekduru,Idi-Oro,150.0,673.0389327795118,0,0,,,,False,False,Accessible,False,24,28.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.8571428571428571,0,-0.2521623476541578,0.319,False,Not significant
S02162,Dayoni,Hamlet,W033,LGA03,7.993972,11.160601,16.0,Tasayi,Katsuma,150.0,513.5726377819766,0,0,,,,False,False,Accessible,False,10,16.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.625,0,-0.2521623476541578,0.319,False,Not significant
S01667,Kuyoyi,Hamlet,W024,LGA04,7.82517,10.751696,19.0,Kuraba-Kofar,Ilela,150.0,1456.9770655471925,24,1,T24,2026-03-12 14:41:00,2026-03-12 15:04:00,False,True,Accessible,False,19,19.0,1.0,T24,True,5,True,False,Visited (track-confirmed),1.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02053,Fajiyi,Village,W032,LGA04,8.073978,10.853268,25.0,Bisani-Gabas,Ilela,50.0,39.700948835065944,0,0,,,,False,False,Accessible,True,21,25.0,1.0,T32,True,5,True,False,Tally-only (no GPS confirmation),0.84,0,-0.2521623476541578,0.319,False,Not significant
S01127,Ibrasa,Urban block,W015,LGA01,7.723774,11.277092,149.0,Baluru,Idi-Oro,105.10150680416082,262.75376701040204,0,0,,,,False,False,Accessible,False,133,149.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.8926174496644296,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00799,Rikotu,Hamlet,W009,LGA02,7.531328,11.006614,14.0,Washatu,Gwarin,150.0,1858.6363125952787,25,1,T09,2026-03-12 07:18:00,2026-03-12 07:42:00,False,True,Accessible,False,13,14.0,1.0,T09,True,5,True,False,Visited (track-confirmed),0.9285714285714286,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02446,Agzashi,Village,W039,LGA04,8.268554,10.834485,43.0,Nungoni-Arewa,Ilela,127.54677602056972,318.8669400514243,0,0,,,,False,False,Accessible,False,28,43.0,1.0,T07,True,5,True,True,Tally-only (no GPS confirmation),0.6511627906976745,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00292,Kukodu,Village,W003,LGA01,7.20831,11.047314,277.0,Satita,Idi-Oro,150.0,2092.1965794001294,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,2.6323098857128,0.092,False,Not significant
S01931,Umrifa,Village,W030,LGA04,7.940587,10.662706,131.0,Yeride,Ilela,150.0,807.2582042522884,0,0,,,,False,False,Accessible,False,130,131.0,1.0,T30,True,5,True,False,Tally-only (no GPS confirmation),0.9923664122137404,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01146,Enmale,Village,W015,LGA01,7.555483,11.263674,108.0,Baluru,Idi-Oro,150.0,712.3503521528093,0,0,,,,False,False,Accessible,False,77,108.0,1.0,T15,True,5,True,False,Tally-only (no GPS confirmation),0.7129629629629629,0,-0.2521623476541578,0.318,False,Not significant
S02439,Sashadu,Hamlet,W039,LGA04,8.345559,10.907824,22.0,Nungoni-Arewa,Ilela,150.0,734.2296848103402,0,0,,,,False,False,Accessible,False,13,22.0,1.0,T07,True,5,True,True,Tally-only (no GPS confirmation),0.5909090909090909,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01826,Dotsiba-Kudu,Village,W028,LGA04,7.999263,10.802743,112.0,Wangoja,Ilela,150.0,890.4075062834844,15,1,T28,2026-03-09 13:55:00,2026-03-09 14:12:00,False,True,Accessible,False,113,112.0,1.0,T28,True,5,True,False,Visited (track-confirmed),1.0089285714285714,0,-0.2521623476541578,0.318,False,Not significant
S01557,Bashani,Hamlet,W022,LGA03,8.099243,11.419236,29.0,Sudefa,Katsuma,150.0,4888.375722622112,96,1,T22,2026-03-10 15:07:00,2026-03-10 16:42:00,False,True,Accessible,False,23,29.0,1.0,T22,True,5,True,False,Visited (track-confirmed),0.7931034482758621,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00868,Ibbawo,Hamlet,W010,LGA02,7.474973,10.775624,11.0,Fazafa,Gwarin,150.0,1930.8534365280661,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.318,False,Not significant
S00356,Katima,Hamlet,W004,LGA02,7.238987,10.580068,8.0,Yesawo,Gwarin,150.0,824.4229706523939,0,0,,,,False,False,Accessible,False,5,8.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.625,0,-0.2521623476541578,0.317,False,Not significant
S00221,Habefa,Hamlet,W003,LGA01,7.330549,10.965434,32.0,Satita,Idi-Oro,150.0,2191.353048874957,0,0,,,,False,False,Accessible,False,21,32.0,1.0,T03,True,5,True,False,Tally-only (no GPS confirmation),0.65625,0,-0.2521623476541578,0.317,False,Not significant
S02499,Babako,Village,W040,LGA04,8.375182,11.192016,68.0,Gujiri,Ilela,150.0,1081.1883822087557,0,0,,,,False,False,Accessible,False,61,68.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.8970588235294118,0,0.7093283968014948,0.328,False,Not significant
S00103,Tashade-Kudu,Hamlet,W001,LGA01,7.14436,11.192285,48.0,Ekngoyi,Idi-Oro,150.0,1129.576737881404,0,0,,,,False,False,Accessible,False,42,48.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.875,0,1.6708191412571471,0.092,False,Not significant
S00754,Ibduja,Urban block,W008,LGA01,7.435084,10.952799,254.0,Umyosa,Idi-Oro,107.09903379034046,267.7475844758511,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.32,False,Not significant
S00850,Irmana-Sabo,Village,W010,LGA02,7.398123,10.782524,50.0,Fazafa,Gwarin,150.0,856.0657293723154,20,1,T10,2026-03-10 17:36:00,2026-03-10 17:55:00,False,True,Accessible,False,35,50.0,1.0,T10,True,5,True,False,Visited (track-confirmed),0.7,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00246,Rimafa-Kudu,Urban block,W003,LGA01,7.253182,10.981263,567.0,Satita,Idi-Oro,133.81394181497382,334.5348545374345,0,0,,,,False,False,Accessible,False,507,567.0,1.0,T03,True,5,True,False,Tally-only (no GPS confirmation),0.8941798941798942,0,0.7093283968014948,0.329,False,Not significant
S02198,Enbani,Village,W034,LGA03,8.023746580490336,11.209742,98.0,Dodeta,Katsuma,150.0,2336.206511854745,0,0,,,,False,False,Accessible,False,60,98.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.6122448979591837,0,1.6708191412571471,0.093,False,Not significant
S01034,Wayode,Village,W014,LGA01,7.376102,11.501906,80.0,Bishama,Idi-Oro,150.0,1460.8945702065066,36,1,T14,2026-03-13 14:49:00,2026-03-13 15:27:00,False,True,Accessible,False,82,80.0,1.0,T14,True,5,True,False,Visited (track-confirmed),1.025,0,-0.2521623476541578,0.32,False,Not significant
S01663,Bishani,Hamlet,W024,LGA04,7.804255,10.787092,25.0,Kuraba-Kofar,Ilela,150.0,1851.8868008121194,0,0,,,,False,False,Accessible,False,18,25.0,1.0,T24,True,5,True,False,Tally-only (no GPS confirmation),0.72,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
D01209,Sashale,Hamlet,W015,LGA01,7.61227,11.279484,35.0,Baluru,Idi-Oro,150.0,508.80515023376176,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.32,False,Not significant
S02308,Sudena,Settlement,W036,LGA04,8.213759,10.731288,33.0,Mawako,Ilela,150.0,2741.7077863988193,0,0,,,,False,False,Accessible,False,31,33.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.9393939393939394,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00247,Lobadu,Settlement,W003,LGA01,7.210089,11.008765,81.0,Satita,Idi-Oro,150.0,673.246843089341,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.324,False,Not significant
S01696,Dawawo,Hamlet,W025,LGA04,7.792653,11.088083,42.0,Okriba,Ilela,150.0,988.7086015183843,7,1,T25,2026-03-11 16:55:00,2026-03-13 08:25:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00024,Mashashi,Settlement,W001,LGA01,7.151156,11.045863,50.0,Ekngoyi,Idi-Oro,56.66713233914559,141.66783084786397,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,0.7093283968014948,0.325,False,Not significant
S02023,Umnayi-Kofar,Village,W031,LGA03,7.924949,11.363737,17.0,Satide,Katsuma,77.92242329657381,194.80605824143453,24,1,T31,2026-03-09 14:03:00,2026-03-11 08:50:00,False,True,Accessible,False,13,17.0,1.0,T31,True,5,True,False,Visited (track-confirmed),0.7647058823529411,0,-0.2521623476541578,0.323,False,Not significant
S01304,Mamasa,Village,W017,LGA03,7.559203,11.423353,73.0,Bazasa,Katsuma,150.0,753.3881226249617,33,1,T17,2026-03-09 10:57:00,2026-03-09 11:32:00,False,True,Accessible,False,55,73.0,1.0,T17,True,5,True,False,Visited (track-confirmed),0.7534246575342466,0,-0.2521623476541578,0.323,False,Not significant
S00942,Kushaba,Settlement,W012,LGA02,7.342749,10.500771,51.0,Darari,Gwarin,117.41583214961412,293.53958037403527,23,1,T12,2026-03-12 10:18:00,2026-03-12 10:40:00,False,True,Accessible,False,32,51.0,1.0,T12,True,5,True,False,Visited (track-confirmed),0.6274509803921569,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00700,Birari,Hamlet,W008,LGA01,7.181931,10.918442,23.0,Umyosa,Idi-Oro,69.38751213038728,173.4687803259682,0,0,,,,False,False,Accessible,False,18,23.0,1.0,T08,True,5,True,False,Tally-only (no GPS confirmation),0.782608695652174,0,-0.2521623476541578,0.323,False,Not significant
S02119,Dodeta,Village,W033,LGA03,8.002158,11.174844,77.0,Tasayi,Katsuma,100.00150486213897,250.0037621553474,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.329,False,Not significant
S02304,Zashale-Yamma,Village,W036,LGA04,8.148546,10.731606,35.0,Mawako,Ilela,150.0,936.5057520423616,0,0,,,,False,False,Accessible,False,29,35.0,1.0,T04,True,5,True,False,Tally-only (no GPS confirmation),0.8285714285714286,0,-0.2521623476541578,0.322,False,Not significant
S00231,Lonaba,Village,W003,LGA01,7.438777,11.028321,108.0,Satita,Idi-Oro,150.0,1124.4690253132926,0,0,,,,False,False,Accessible,False,100,108.0,1.0,T03,True,5,True,False,Tally-only (no GPS confirmation),0.9259259259259259,0,1.6708191412571471,0.092,False,Not significant
S01216,Wamashi,Village,W015,LGA01,7.503606,11.224153,16.0,Baluru,Idi-Oro,150.0,466.49929833709865,1,1,T15,2026-03-11 09:52:00,2026-03-11 09:52:00,False,True,Accessible,False,0,,,,False,5,True,False,Visited (track-confirmed),0.0,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00081,Haluyi,Hamlet,W001,LGA01,7.115158,11.028847,96.0,Ekngoyi,Idi-Oro,150.0,1006.5746170560082,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S00566,Dokowa,Settlement,W007,LGA01,7.343515,11.254526,19.0,Bayoyi,Idi-Oro,150.0,1059.2120836414022,0,0,,,,False,False,Accessible,False,14,19.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.7368421052631579,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00642,Tayosa,Village,W007,LGA01,7.291975,11.255138,42.0,Bayoyi,Idi-Oro,150.0,1478.9413721392898,0,0,,,,False,False,Accessible,False,31,42.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.7380952380952381,0,0.7093283968014948,0.329,False,Not significant
S01859,Matsifa,Village,W029,LGA04,7.932452,11.106166,149.0,Wangoni,Ilela,150.0,1095.8998152400357,2,1,T08,2026-03-10 16:35:00,2026-03-10 16:36:00,False,True,Accessible,False,142,149.0,1.0,T29,True,5,True,False,Visited (track-confirmed),0.9530201342281879,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00171,Olmami-Yamma,Urban block,W002,LGA01,7.13638,10.757978,422.0,Ekduru,Idi-Oro,75.6137606062857,189.03440151571422,0,0,,,,False,False,Accessible,False,362,422.0,1.0,T02,True,5,True,False,Tally-only (no GPS confirmation),0.8578199052132701,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01303,Kutiko,Hamlet,W017,LGA03,7.558117,11.385108,4.0,Bazasa,Katsuma,150.0,878.534700117479,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.329,False,Not significant
S01315,Uzrama-Arewa,Village,W017,LGA03,7.57098,11.406035,44.0,Bazasa,Katsuma,150.0,618.3239511770871,32,1,T17,2026-03-09 17:11:00,2026-03-09 17:42:00,False,True,Accessible,False,36,44.0,1.0,T17,True,5,True,False,Visited (track-confirmed),0.8181818181818182,0,0.7093283968014948,0.329,False,Not significant
S02435,Uzwade,Settlement,W039,LGA04,8.33893,10.939092,37.0,Nungoni-Arewa,Ilela,150.0,561.0262182818404,0,0,,,,False,False,Accessible,False,29,37.0,1.0,T07,True,5,True,True,Tally-only (no GPS confirmation),0.7837837837837838,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S01969,Ibsaba,Hamlet,W030,LGA04,7.915246,10.63982,16.0,Yeride,Ilela,150.0,598.1617581571004,35,1,T30,2026-03-09 12:09:00,2026-03-09 12:43:00,False,True,Accessible,False,11,16.0,1.0,T30,True,5,True,False,Visited (track-confirmed),0.6875,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02337,Adzawo,Village,W037,LGA03,8.212604,11.558209,86.0,Longoma,Katsuma,150.0,662.8871138220763,0,0,,,,False,False,Accessible,False,86,86.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),1.0,0,1.6708191412571471,0.092,False,Not significant
S00016,Umzashi,Urban block,W001,LGA01,7.14658,11.006795,344.0,Ekngoyi,Idi-Oro,150.0,1682.1454719588755,0,0,,,,False,False,Accessible,False,192,344.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.5581395348837209,0,-0.2521623476541578,0.324,False,Not significant
S01281,Gudeba,Hamlet,W017,LGA03,7.544677,11.382806,14.0,Bazasa,Katsuma,121.0683528938888,302.670882234722,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,1.6708191412571471,0.328,False,Not significant
S00643,Ririwa-Sabo,Urban block,W007,LGA01,7.400099,11.274429,350.0,Bayoyi,Idi-Oro,150.0,700.5840177731297,0,0,,,,False,False,Accessible,False,343,350.0,1.0,T07,True,5,True,False,Tally-only (no GPS confirmation),0.98,0,1.6708191412571471,0.092,False,Not significant
S02290,Malusa-Arewa,Village,W036,LGA04,8.093093,10.722216,29.0,Mawako,Ilela,150.0,403.4393634567617,34,1,T04,2026-03-11 10:48:00,2026-03-11 11:21:00,False,True,Accessible,False,18,29.0,1.0,T04,True,5,True,False,Visited (track-confirmed),0.6206896551724138,0,0.7093283968014948,0.328,False,Not significant
S01087,Irlushi-Kudu,Village,W014,LGA01,7.499542,11.51691,22.0,Bishama,Idi-Oro,146.66120161752315,366.65300404380787,21,1,T14,2026-03-09 10:05:00,2026-03-09 10:26:00,False,True,Accessible,False,17,22.0,1.0,T14,True,5,True,False,Visited (track-confirmed),0.7727272727272727,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S02220,Dawayi,Village,W035,LGA04,8.275307,10.962582,37.0,Dazata,Ilela,150.0,1037.1533072299544,0,0,,,,False,False,Accessible,False,23,37.0,1.0,T03,True,5,True,True,Tally-only (no GPS confirmation),0.6216216216216216,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
S00624,Irrishi,Village,W007,LGA01,7.448014,11.197726,70.0,Bayoyi,Idi-Oro,150.0,1138.2046086975597,0,0,,,,False,False,Accessible,False,0,,,,False,5,True,False,Plausible miss,0.0,1,-0.2521623476541578,0.001,True,Cold spot (well-covered cluster)
S02353,Dozari-Sabo,Urban block,W037,LGA03,8.195154,11.507037,390.0,Longoma,Katsuma,150.0,1023.9475313133019,0,0,,,,False,False,Accessible,False,263,390.0,1.0,T05,True,5,True,False,Tally-only (no GPS confirmation),0.6743589743589744,0,-0.2521623476541578,0.327,False,Not significant
S00057,Nuwani,Urban block,W001,LGA01,7.181389,11.159146,368.0,Ekngoyi,Idi-Oro,150.0,894.478190005448,0,0,,,,False,False,Accessible,False,240,368.0,1.0,T01,True,5,True,False,Tally-only (no GPS confirmation),0.6521739130434783,0,-1.2136530921098103,0.001,True,Cold spot (well-covered cluster)
